gene,gene_full,effect_size,cohens_d,pvalue,ecdna_pos_mean,ecdna_neg_mean,ecdna_pos_std,ecdna_neg_std,n_pos,n_neg,fdr,category,vulnerability_score,combined_rank
COX18,COX18 (285521),-0.0079515883059097,-0.0450552515479846,0.1243305385431928,-0.2418658970736439,-0.2339143087677342,0.1566892424106198,0.1942745055011973,92,970,0.7634388325935204,Other,0.009533682,9139.0
CDC42,CDC42 (998),-0.003507401345894,-0.0092215874764492,0.4292172788254373,-1.0951744202215354,-1.0916670188756414,0.3725909421017767,0.3879476459828701,92,970,0.9315007668913652,Other,0.019697322,9142.0
TRIM40,TRIM40 (135644),-0.0119025682349696,-0.1128019842434096,0.1744692034541721,-0.0538550293726733,-0.0419524611377037,0.1067066551313044,0.1043145182783577,92,970,0.7967083555925274,Other,0.005076618,9143.0
KRT9,KRT9 (3857),-0.007830596033878,-0.0709257599711075,0.2763273162373763,-0.0787773325231023,-0.0709467364892243,0.1058201161665131,0.1148079465271822,92,970,0.855464013285953,Other,0.009647856,9146.0
NAA35,NAA35 (60560),-0.0203134086538441,-0.1053194978871924,0.1186613185595629,-0.4200787176932875,-0.3997653090394433,0.1914148929237381,0.1943224495344249,92,970,0.7566664204676842,Other,0.00015281132,9152.0
STIMATE,STIMATE (375346),-0.0043698386682355,-0.0426308239777817,0.3607118521165661,-0.0588603685262141,-0.0544905298579786,0.1047376854039299,0.1002209600856189,92,970,0.9017508597571108,Other,0.0168,9152.0
POTEE,POTEE (445582),-0.0082388546838397,-0.0989937184115873,0.0620575018849134,0.1719504774929357,0.1801893321767754,0.0724075933706367,0.0927916281856775,92,970,0.668674362078901,Other,0.009083286,9153.0
PRKAB1,PRKAB1 (5564),-0.0134971383428148,-0.1175215116099447,0.2206967065014781,-0.0724625017925519,-0.058965363449737,0.1109491451214002,0.1186192311011856,92,970,0.8278541773920437,Other,0.0037260791,9157.0
ERAP1,ERAP1 (51752),-0.0108981863656001,-0.116990769830294,0.09720330798305,-0.0615172648880258,-0.0506190785224256,0.0925432349017151,0.0937612654580682,92,970,0.7318589626493605,Other,0.0060671023,9158.0
USP44,USP44 (84101),-0.0054656994448182,-0.0436773126738593,0.6526478787044654,-0.1259628412847997,-0.1204971418399814,0.1284418644521525,0.1217448807210896,92,970,0.984583666724725,Other,0.0138658695,9159.0
FYCO1,FYCO1 (79443),-0.0162100197046503,-0.1538461359578092,0.0499704586830013,-0.0448115716983431,-0.0286015519936927,0.1046252776558212,0.1060998438716423,92,970,0.6497845495882728,Other,0.0018552005,9164.0
WRAP73,WRAP73 (49856),-0.0127834979110797,-0.0908082741391873,0.1263108674117763,-0.1145537421597453,-0.1017702442486656,0.1351998052970536,0.1461368714616021,92,970,0.7657185025834433,Other,0.0043555293,9167.0
ZNF398,ZNF398 (57541),-0.004577965907412,-0.0479052848752674,0.2410350856059611,0.0772610461144415,0.0818390120218535,0.088463574694614,0.1021700317241607,92,970,0.8383780117059311,Other,0.016002508,9170.0
CUBN,CUBN (8029),-0.021833842702792,-0.2169222555599452,0.0289405691519881,-0.0846842229544041,-0.0628503802516121,0.0961025869226491,0.1050061150428679,92,970,0.581989228720821,Other,-0.0003528172,9171.0
CFAP92,CFAP92 (57501),-0.0051866052663054,-0.0497631541024286,0.2772797794184778,-0.057103852004616,-0.0519172467383106,0.1009766052518468,0.1073767479043729,92,970,0.8559186399346822,Other,0.01433755,9173.0
APMAP,APMAP (57136),-0.0143859839529855,-0.1162841600185943,0.2325840854750123,0.0067018772172053,0.0210878611701908,0.1261622441951573,0.1212164123728108,92,970,0.8362440373507869,Other,0.0030466877,9173.0
MAT2B,MAT2B (27430),-0.0214070253145253,-0.1876779846967679,0.0085000190392661,0.0232721725213431,0.0446791978358685,0.1222283701776855,0.1052651221497348,92,970,0.5333195008220223,Other,-0.00023268946,9174.0
ESCO2,ESCO2 (157570),-0.0157685666588066,-0.0825357688181204,0.1364638813548989,-0.2702337380164319,-0.2544651713576253,0.1857253861874597,0.1962327346402008,92,970,0.7744018997424263,Other,0.002051111,9179.0
NUP188,NUP188 (23511),-0.0022602255640276,-0.0146848138067263,0.2639771034708639,-0.2253101019094829,-0.2230498763454553,0.1431175483949703,0.1640047061250939,92,970,0.8500354957337616,Other,0.024539925,9179.0
MAP3K9,MAP3K9 (4293),-0.008602149036027,-0.1036407178328597,0.2078381938792371,0.054510361779274,0.063112510815301,0.0823093220752864,0.0836843931417196,92,970,0.8211120040587546,Other,0.0085583795,9184.0
RHOBTB3,RHOBTB3 (22836),-0.015428198076981,-0.1226092990977869,0.1384967987560533,-0.0742867271033942,-0.0588585290264132,0.1206375213604746,0.1308207724414138,92,970,0.7744018997424263,Other,0.0022764383,9187.0
TLX3,TLX3 (30012),-0.0030952652879667,-0.0284881376214571,0.2942027411273563,-0.1270698078865552,-0.1239745425985885,0.1076089280016976,0.1096832169962259,92,970,0.8671083875746762,Other,0.020844752,9188.0
DHRS7,DHRS7 (51635),-0.0265570622153054,-0.2754098607275426,0.0133583977285302,-0.037424325848742,-0.0108672636334366,0.0993302142238649,0.0934344853991862,92,970,0.5527700342299862,Other,-0.0014647755,9188.0
ZMAT5,ZMAT5 (55954),0.0001134413378085,0.0003746792818782,0.4710088927147773,-1.3170149730908045,-1.317128414428613,0.2949779821080427,0.3103648484265397,92,970,0.9429878811546484,Other,0.04919552,9189.0
WDR93,WDR93 (56964),-0.0010805806330854,-0.0100776322647371,0.3290173303928342,-0.116057222505804,-0.1149766418727185,0.1096111632502464,0.1047858356538662,92,970,0.8854802571081164,Other,0.033159684,9191.0
BBS5,BBS5 (129880),-0.0094851331808968,-0.0791766577752849,0.1724634584596499,-0.0156955497089658,-0.006210416528069,0.1231278794046085,0.1163710048008128,92,970,0.7962850263594131,Other,0.007456573,9191.0
TMED5,TMED5 (50999),-0.0249645918467734,-0.2216279272728228,0.020607839201019,-0.2220660234947278,-0.1971014316479543,0.109638224414216,0.1155675434702963,92,970,0.5645526669808266,Other,-0.0011777969,9192.0
CYP1A2,CYP1A2 (1544),-0.0206979249182135,-0.2004859284509208,0.1125641291432255,-0.0473075787572813,-0.0266096538390678,0.1045110310097804,0.1019506765036193,92,970,0.7523767235618709,Other,-8.190333e-05,9193.0
VWA3B,VWA3B (200403),-0.0100696340252744,-0.0921054375426743,0.0816529358307629,-0.0380913504843501,-0.0280217164590757,0.1086227069645085,0.1100272779970851,92,970,0.7095512917695417,Other,0.006884453,9193.0
VN1R1,VN1R1 (57191),-0.0149764662078003,-0.1215308897926321,0.3359936304635035,-0.0220768613209994,-0.0071003951131991,0.1310928968882592,0.1148337443035731,92,970,0.8906586926609245,Other,0.0025445407,9195.0
ACIN1,ACIN1 (22985),-0.0031311866504344,-0.0133630777211788,0.370207322800225,-0.6546688125993196,-0.6515376259488852,0.2309277916776846,0.2376564588591488,92,970,0.90686077190939,Other,0.020583177,9199.0
ZZEF1,ZZEF1 (23140),-0.0109464911452051,-0.0983979100601042,0.1522125930985053,-0.1263529410080797,-0.1154064498628746,0.1015882060549942,0.1201320591299767,92,970,0.7894699516636596,Other,0.0058897743,9200.0
LRRC28,LRRC28 (123355),-0.0075972766655831,-0.0682180793363828,0.3113363372227939,-0.056597188029478,-0.0489999113638948,0.1039460682237587,0.1183243557042475,92,970,0.8735937449436372,Other,0.009821205,9202.0
CEP55,CEP55 (55165),-0.0431852443013694,-0.135857851513802,0.2287978693474189,-0.4468104020554071,-0.4036251577540377,0.3384237431733659,0.2958936706970471,92,970,0.8322653634265323,Other,-0.0027549851,9206.0
GPANK1,GPANK1 (7918),-0.0109719336034469,-0.1101216077097302,0.1394419939123167,-0.0687352482569028,-0.0577633146534558,0.1024407537136957,0.0967472986310362,92,970,0.7744018997424263,Other,0.0058339285,9215.0
TOE1,TOE1 (114034),-0.0060984076141147,-0.0173950906184706,0.3716857253807469,-0.540486306965527,-0.5343878993514123,0.3487834615819256,0.3523715822432156,92,970,0.9074784362387872,Other,0.012349005,9219.0
DPPA2,DPPA2 (151871),-0.0033111497897977,-0.0211371843376375,0.4165478084569938,-0.2963447808451366,-0.2930336310553388,0.1451986469145788,0.1673203225158944,92,970,0.9255262763844576,Other,0.019746916,9224.0
CELSR1,CELSR1 (9620),-0.0105414837167938,-0.1252974835261108,0.1262371321502015,0.0472048226051602,0.057746306321954,0.0780910784888114,0.089766651285171,92,970,0.7657185025834433,Other,0.006256166,9225.0
JAKMIP2,JAKMIP2 (9832),-0.006961525584611,-0.0643501070318238,0.3841227840726325,0.0376204696034478,0.0445819951880589,0.1172107504417449,0.0983277465099833,92,970,0.9119730514914348,Other,0.010682347,9226.0
TTLL11,TTLL11 (158135),-0.0089908503089633,-0.0759334474507548,0.1886330955874507,-0.1761861778185909,-0.1671953275096275,0.1130719498576056,0.123506733550813,92,970,0.8057624720866586,Other,0.007894818,9229.0
FBN3,FBN3 (84467),-0.0009726977490837,-0.0088138689339348,0.5553712647732106,-0.1446127907963076,-0.1436400930472239,0.1121379273884613,0.1085527661912268,92,970,0.9666794339370544,Other,0.033339165,9230.0
TMEM167A,TMEM167A (153339),-0.0037718793919029,-0.0217402192424618,0.4446287352267894,-0.3999266280408516,-0.3961547486489486,0.172789310842663,0.1742033327758213,92,970,0.9341282337576648,Other,0.018192157,9234.0
PRDM7,PRDM7 (11105),-0.0116326792521084,-0.0982495268405076,0.24214473898941,-0.0136086377069031,-0.0019759584547947,0.1236739900865371,0.1128784841056523,92,970,0.8388551269516025,Other,0.0050969385,9239.0
FAM168A,FAM168A (23201),-0.0296304488690449,-0.1609587923586272,0.1346055436568136,-0.5455652256011441,-0.5159347767320991,0.1997653423662464,0.1669430491688811,92,970,0.7744018997424263,Other,-0.0020635717,9242.0
TRAPPC8,TRAPPC8 (22878),0.0001985809008504,0.0004954468357042,0.5163837806917697,-1.5481932512979153,-1.5483918321987655,0.4075680074774343,0.3939395855085406,92,970,0.9566932439772262,Other,0.048911322,9242.0
DLC1,DLC1 (10395),-0.0204454507808501,-0.2618864287592578,0.003983589525512,0.0886100252311378,0.109055476011988,0.0746522585300821,0.0813441025124163,92,970,0.4517095283374291,Other,-8.874871e-05,9245.0
LRRC8B,LRRC8B (23507),-0.0088067062835084,-0.0569420429263514,0.1304880162967293,-0.0208861205955094,-0.012079414312001,0.1488070990074309,0.160301032078654,92,970,0.7693943744685194,Other,0.008094893,9249.0
ST7L,ST7L (54879),-0.0039984827567394,-0.0374432689852452,0.3181565422990378,-0.0864569828138722,-0.0824585000571328,0.1035685668550948,0.1099127043912246,92,970,0.8788891079304192,Other,0.017384725,9250.0
SCRN2,SCRN2 (90507),-0.0291111370446628,-0.2340669000159344,0.0182574353759091,-0.2600026825139779,-0.230891545469315,0.1270973054952337,0.1215836000136959,92,970,0.5625890202798417,Other,-0.0020078924,9251.0
ARV1,ARV1 (64801),-0.0259803891473752,-0.22039986191311,0.0049986593160226,-0.0607274597939589,-0.0347470706465836,0.1107412131336676,0.1246075080468499,92,970,0.4585803326019906,Other,-0.0015053485,9254.0
SCHIP1,SCHIP1 (29970),-0.0080887285512164,-0.0937561808675018,0.2525959102256175,-0.0199077960570439,-0.0118190675058275,0.0883277572952161,0.0841703164099149,92,970,0.8422240018150569,Other,0.008981992,9257.0
NECTIN1,NECTIN1 (5818),-0.0022196232661759,-0.0181659065087457,0.2209077681214726,0.0250229649764429,0.0272425882426189,0.1173156883028265,0.1268698903217576,92,970,0.8278626871381697,Other,0.023904864,9259.0
ERMAP,ERMAP (114625),-0.0080515795219754,-0.0737007969546461,0.2387138413644385,-0.056411487324721,-0.0483599078027456,0.1039991428600925,0.1142537721688391,92,970,0.8381297636323698,Other,0.009026169,9262.0
ZBTB41,ZBTB41 (360023),-0.0274193043199198,-0.1695232281151055,0.0974480790786469,-0.0363225348884883,-0.0089032305685684,0.1661903665775186,0.1571711599354062,92,970,0.7318589626493605,Other,-0.0017378065,9265.0
CD163,CD163 (9332),-0.0087702968349306,-0.0932752335735326,0.2292288209281694,-0.0271035888355802,-0.0183332920006495,0.0965730350643938,0.0914080146010963,92,970,0.8327915511364157,Other,0.00805343,9270.0
APBB2,APBB2 (323),-0.0110756625786912,-0.1253116307884625,0.0629762523753499,0.0649498642070978,0.076025526785789,0.0886832252319414,0.0880856704734761,92,970,0.6693815668130224,Other,0.0055732643,9271.0
SETD1B,SETD1B (23067),-0.0057752540153243,-0.028830006864898,0.5182266239300489,-0.2263346679299947,-0.2205594139146703,0.1945707655446545,0.2059105959660807,92,970,0.957810999412384,Other,0.012745018,9271.0
RAB3GAP2,RAB3GAP2 (25782),-0.0042332553168534,-0.0290036754189985,0.6179135409414147,-0.1289370645578181,-0.1247038092409647,0.157930562287491,0.1329065162130102,92,970,0.9775194118232629,Other,0.016497705,9274.0
TGFB2,TGFB2 (7042),-0.0024267150258745,-0.019184913070111,0.4563143587806148,-0.0278420325229965,-0.0254153174971219,0.125079629104458,0.1278864026296904,92,970,0.9364659821098664,Other,0.02259546,9274.0
RELT,RELT (84957),-0.0084802935982288,-0.0634075783035518,0.2199589010647993,-0.0839647998100446,-0.0754845062118157,0.1380130556169319,0.1293311871743973,92,970,0.827694838045347,Other,0.008424657,9275.0
CEP85L,CEP85L (387119),-0.0168382492819989,-0.1609866841940894,0.0898952987706404,-0.0519620313661287,-0.0351237820841298,0.1067224327669654,0.1024214474555945,92,970,0.7193684775075593,Other,0.0012751743,9276.0
CFAP73,CFAP73 (387885),-0.0107732187334434,-0.1049901073000912,0.2377227792814797,-0.0081218160338922,0.0026514026995511,0.1086741526759884,0.0961679331733616,92,970,0.8381297636323698,Other,0.0058706724,9279.0
SP7,SP7 (121340),-0.0056864709502268,-0.0542950443694073,0.1590096202732013,-0.1516343460449335,-0.1459478750947067,0.0992104599081128,0.109978157648195,92,970,0.7916794044052138,Other,0.01289186,9280.0
MMAB,MMAB (326625),-0.0244790229853356,-0.1691626236591308,0.026779546379156,-0.046170138722729,-0.0216911157373934,0.1556009969252796,0.1329232338691716,92,970,0.5798586224851977,Other,-0.001262951,9283.0
SEMA6B,SEMA6B (10501),-0.0035988647741661,-0.0361389898317715,0.3539433822176203,-0.176379857479692,-0.1727809927055258,0.0960727052066618,0.102975614277995,92,970,0.8989193611531037,Other,0.018427398,9286.0
RBM45,RBM45 (129831),-0.0025645272767524,-0.0210680157290063,0.4768139206073663,-0.1051482030100728,-0.1025836757333203,0.1130643145526088,0.129811189860722,92,970,0.9441299757612286,Other,0.021938508,9287.0
ACTN1,ACTN1 (87),-0.0124547403540579,-0.0961185004362209,0.0862022256103365,-0.1198497647343436,-0.1073950243802856,0.1104328084866378,0.1462359641204113,92,970,0.7116332423000208,Other,0.0043122093,9289.0
TFDP1,TFDP1 (7027),-0.0876869125449357,-0.2945569492563138,0.0078872110136056,-0.6467753949929648,-0.559088482448029,0.315762541853857,0.2784487699148553,92,970,0.5294442070017639,Other,-0.0034554163,9289.0
MAP1LC3A,MAP1LC3A (84557),-0.014710657286306,-0.1057896243886045,0.1609131431338935,-0.1367689179245003,-0.1220582606381942,0.1431535764509318,0.1348334744555581,92,970,0.7916794044052138,Other,0.002496296,9291.0
DOK3,DOK3 (79930),-0.0198278463319873,-0.1933006003001868,0.0313699480805529,-0.0311526223485037,-0.0113247760165164,0.1056501095128653,0.0994052045419302,92,970,0.581989228720821,Other,-5.295964e-06,9294.0
TXNDC17,TXNDC17 (84817),-0.0014798959480775,-0.0102861161184523,0.2959209504956265,-0.183521057804416,-0.1820411618563384,0.1403688642350267,0.1472940925554807,92,970,0.8672127251356716,Other,0.02836699,9294.0
ALKAL2,ALKAL2 (285016),-0.0159763959205891,-0.1989869684310139,0.064262379784851,0.0573693004010854,0.0733456963216746,0.0732290044780545,0.0867758545047727,92,970,0.6740212225871428,Other,0.0016994919,9295.0
OPA1,OPA1 (4976),-0.004845910022162,-0.0192421506181601,0.3375517298198915,-0.5589907716592798,-0.5541448616371177,0.2445217777738323,0.2589481296930097,92,970,0.8909385744115726,Other,0.014549,9295.0
NUP98,NUP98 (4928),-0.0015118235109738,-0.0057137348314416,0.3561945392982095,-1.0043309241343583,-1.0028191006233844,0.235441232686468,0.290840255977228,92,970,0.9006665502416069,Other,0.027928615,9298.0
LST1,LST1 (7940),-0.0341642545793511,-0.1668958667825563,0.032491071778242,-0.9311843667764004,-0.8970201121970491,0.2071607367380922,0.2022174557893198,92,970,0.5891801006179443,Other,-0.002542864,9300.0
DOCK6,DOCK6 (57572),-0.0095147996407147,-0.0663656181688915,0.2365145526965412,-0.2829206601136344,-0.2734058604729196,0.1443023328192253,0.1424303802688428,92,970,0.8381297636323698,Other,0.007103715,9300.0
NUP50,NUP50 (10762),-0.0027060947019572,-0.009221980394134,0.5622481425559898,-0.6353376772680598,-0.6326315825661025,0.2973212988816976,0.2895059618926309,92,970,0.9685122802659863,Other,0.021375567,9306.0
DACT3,DACT3 (147906),-0.0050096636201217,-0.035732354512442,0.4094841821058063,-0.0884855186136829,-0.0834758549935612,0.134259361563381,0.1458982793811792,92,970,0.920970029676886,Other,0.014083732,9308.0
TBC1D24,TBC1D24 (57465),-0.0183523656593682,-0.179966613076056,0.085533017106161,-0.0652515097564153,-0.046899144097047,0.1000941122718022,0.1038247685572129,92,970,0.7116332423000208,Other,0.00049143546,9312.0
MMRN1,MMRN1 (22915),-0.0119869414772688,-0.1430999998403132,0.2246200045266935,0.0781615843912386,0.0901485258685074,0.0851247828781781,0.0823851917251242,92,970,0.8296012190845662,Other,0.004561323,9315.0
TCF23,TCF23 (150921),-0.0043783725395218,-0.0489001435879676,0.237942820046884,0.0774781293078404,0.0818565018473622,0.0839091178356959,0.0948314899586817,92,970,0.8381297636323698,Other,0.015706921,9322.0
ASB16,ASB16 (92591),-0.007694590991001,-0.0516403486103608,0.2737163479050591,-0.1503132552445383,-0.1426186642535373,0.1439542553491129,0.1538870977357042,92,970,0.8547355675344769,Other,0.009325375,9323.0
CRYGD,CRYGD (1421),-0.0028168916167226,-0.0191332886434163,0.3837152610746607,-0.3420721280640985,-0.3392552364473758,0.1468624371773682,0.1475859626913248,92,970,0.9114020756037088,Other,0.020850524,9323.0
KLC2,KLC2 (64837),-0.0062140186539384,-0.0280772459761907,0.2522551061017703,-0.6638592829819178,-0.6576452643279793,0.2168041816350585,0.2257428882529836,92,970,0.8422240018150569,Other,0.011638321,9325.0
PPM1M,PPM1M (132160),-0.0015503844972849,-0.014901683609315,0.5349313302862395,-0.1115061153964118,-0.1099557308991269,0.1075046573370688,0.100457773455505,92,970,0.962273818400056,Other,0.026959613,9334.0
MMP20,MMP20 (9313),-0.0101446052163128,-0.0984444330098757,0.1377907738513402,-0.0270220665466051,-0.0168774613302922,0.0950064823907215,0.110507833964009,92,970,0.7744018997424263,Other,0.0063507156,9338.0
ADGRL1,ADGRL1 (22859),-0.0093029710949084,-0.0869282561891978,0.1629190284185375,-0.0308277101891432,-0.0215247390942347,0.1082252304867666,0.1057989259667421,92,970,0.7930664199950435,Other,0.0072337417,9339.0
MYLIP,MYLIP (29116),-0.0028575928613023,-0.0215302800328711,0.4212720589844352,0.029431937969465,0.0322895308307673,0.1214117581563711,0.1431457367958652,92,970,0.9277553622025676,Other,0.02043873,9343.0
SLPI,SLPI (6590),-0.0135225544409868,-0.1399139893752943,0.1405502555477599,-0.0267363288694171,-0.0132137744284302,0.0992478151393296,0.0939784534483725,92,970,0.774907101904153,Other,0.0032935943,9344.0
PPIF,PPIF (10105),-0.025824033782291,-0.2422041163775061,0.0117651501166943,-0.0776090171392058,-0.0517849833569147,0.0969469471161135,0.115487422742554,92,970,0.5501120514942205,Other,-0.0016336568,9347.0
TAP1,TAP1 (6890),-0.0145215763868287,-0.1342688776476012,0.0830037359268507,-0.1041416042440523,-0.0896200278572236,0.1004378624098354,0.115353200090697,92,970,0.7095512917695417,Other,0.0024822222,9348.0
RAP1A,RAP1A (5906),-0.0128344432279801,-0.0994151130633248,0.1064325946269487,-0.1397614928236603,-0.1269270495956802,0.1206935129729227,0.1369906831850435,92,970,0.7491495198187609,Other,0.0037721745,9350.0
HIPK4,HIPK4 (147746),-0.0048276211414879,-0.0485341572697483,0.2918782866378081,-0.0924967806921774,-0.0876691595506894,0.0948821385927525,0.1038525665273612,92,970,0.8651752270193046,Other,0.014290385,9354.0
PDZD9,PDZD9 (255762),-0.0084891576268312,-0.0527518456023947,0.329660834843029,-0.0310738079692486,-0.0225846503424174,0.1556427682566208,0.166041729568455,92,970,0.8859825301070812,Other,0.008161069,9355.0
MAMDC4,MAMDC4 (158056),-0.018357542780244,-0.208476766544504,0.0127491092935119,0.0026961255451785,0.0210536683254226,0.0825584171823278,0.0932291714232534,92,970,0.5527700342299862,Other,0.00038260492,9356.0
HS6ST3,HS6ST3 (266722),-0.0271173659615765,-0.2458669371883127,0.0198943372280066,0.0010306647409435,0.02814803070252,0.1146621606690846,0.1057431593897333,92,970,0.5645526669808266,Other,-0.0019000183,9360.0
RFLNA,RFLNA (144347),-0.0117641531836137,-0.0989539121277024,0.0826780209749339,-0.046792916134092,-0.0350287629504782,0.1119271332107976,0.1254579078142033,92,970,0.7095512917695417,Other,0.004629994,9360.0
UGT2B17,UGT2B17 (7367),-0.0339280783752275,-0.253004506259435,0.0102229465541116,0.0474326867007928,0.0813607650760204,0.1367495074472272,0.1313984828558241,92,970,0.5433984612617796,Other,-0.0026302817,9363.0
PLCL1,PLCL1 (5334),-0.0197208718680111,-0.224677809607395,0.0152982730619886,0.0346989493137786,0.0544198211817897,0.0901919153444491,0.0852875804737428,92,970,0.5532918049810529,Other,-0.00010885968,9364.0
TEX11,TEX11 (56159),-0.0220799980485648,-0.2425246882190267,0.0590285403600719,-0.0086579808416758,0.0134220172068889,0.0917016738565742,0.0903780544067397,92,970,0.668674362078901,Other,-0.00082624384,9365.0
FAM104B,FAM104B (90736),-0.0031499275688993,-0.0212166690059553,0.41349730616205,-0.2191641532019466,-0.2160142256330473,0.1421926672721557,0.1544824016281931,92,970,0.9235915284391768,Other,0.019249957,9366.0
DNAH11,DNAH11 (8701),-0.0193710253126895,-0.190896314612438,0.0370221012949106,0.0792575081068144,0.098628533419504,0.103152720780858,0.0997671715366698,92,970,0.6111995522850027,Other,-5.6062972e-06,9367.0
SLCO5A1,SLCO5A1 (81796),-0.0120711298216383,-0.1091776270176553,0.1431861916171719,0.0308928805281945,0.0429640103498329,0.1173227337423586,0.1033645575452639,92,970,0.774907101904153,Other,0.0043992666,9368.0
XKR7,XKR7 (343702),-0.0157152359101881,-0.1097687615896023,0.1303372065427446,-0.1801358847016778,-0.1644206487914896,0.1342590899045906,0.1515517353741465,92,970,0.7692848379406569,Other,0.0016698265,9372.0
SLC44A3,SLC44A3 (126969),-0.0108499221078178,-0.0697420573819963,0.1758452169735235,-0.2340282637575854,-0.2231783416497676,0.1526293609660126,0.158460305814459,92,970,0.7973903874345499,Other,0.005535562,9373.0
CNOT6L,CNOT6L (246175),-0.0184114134123676,-0.1552532601919824,0.0125977010120819,-0.1530502517093604,-0.1346388382969928,0.1232795778861087,0.1137062259423995,92,970,0.5527700342299862,Other,0.00033055703,9373.0
EPX,EPX (8288),-0.0068049532272941,-0.0779063386922613,0.2259008713417777,-0.0795010807119713,-0.0726961274846772,0.0806492505148693,0.0935681641624082,92,970,0.8319577774906196,Other,0.010379901,9373.0
EXOC6B,EXOC6B (23233),-0.0155765812174476,-0.1494734164146358,0.0416753132498451,-0.0754381852532759,-0.0598616040358283,0.1016684966110824,0.1066904103829766,92,970,0.6257681168886023,Other,0.0017461331,9373.0
CD164,CD164 (8763),-0.0107099190253471,-0.1035933949003084,0.064890531006528,-0.1237605892599792,-0.1130506702346321,0.0881324522190024,0.116658696925148,92,970,0.6760677801874694,Other,0.0056939507,9374.0
EPHB2,EPHB2 (2048),-0.0101060663555058,-0.1011419036621047,0.1527155770912726,0.0288005396189178,0.0389066059744236,0.1017896114073908,0.0980140742663519,92,970,0.7896642294271148,Other,0.006282238,9375.0
NDRG2,NDRG2 (57447),-0.0061913837820209,-0.046673370412042,0.6346175900231098,-0.0660962665261312,-0.0599048827441102,0.1369462784645841,0.1282169816508251,92,970,0.9783705587238304,Other,0.01144326,9376.0
DCAF15,DCAF15 (90379),-0.0063467263389302,-0.0335490440352539,0.3039580324215366,-0.2402305056766963,-0.233883779337766,0.1776731743922599,0.2000213553581968,92,970,0.8683875494930557,Other,0.011097334,9378.0
CCL28,CCL28 (56477),-0.0180925215646567,-0.1855229315568758,0.0355781103665214,-0.0230459050516068,-0.0049533834869501,0.0951147417178753,0.099870769724154,92,970,0.6019386703499247,Other,0.00044045312,9386.0
PGAP6,PGAP6 (58986),-0.0070949323082588,-0.0545330319792856,0.3034606413533001,-0.2215174726785278,-0.214422540370269,0.1305668019142867,0.1296383208522741,92,970,0.867534573880286,Other,0.009871036,9386.0
PARN,PARN (5073),-0.004979732519897,-0.0251504008750082,0.3902507690011377,-0.3218934052531271,-0.31691367273323,0.2011222769341689,0.1948239058477444,92,970,0.9154632622818356,Other,0.013665299,9403.0
NUP93,NUP93 (9688),-0.0002389265574145,-0.0008397275742479,0.4934023779844427,-1.9021007660870928,-1.901861839529679,0.2599365115568409,0.3071581371078757,92,970,0.9514066133024583,Other,0.03780291,9409.0
MS4A15,MS4A15 (219995),-0.007189113061617,-0.0674010896282778,0.2081439692877909,-0.1589192844205393,-0.1517301713589222,0.1032449712976904,0.1099722755127591,92,970,0.8213286674157394,Other,0.009625461,9415.0
KIF26A,KIF26A (26153),-0.0067943377649312,-0.0563928762150715,0.3213352346863941,-0.0391923618502417,-0.0323980240853104,0.1235092385795797,0.1173771221268805,92,970,0.8806947002169655,Other,0.0102165835,9418.0
PLEKHO2,PLEKHO2 (80301),-0.0014914322299586,-0.0183221963231419,0.5326692335219467,0.003568069127365,0.0050595013573237,0.0817040083301073,0.0810954490743085,92,970,0.9614897427914904,Other,0.026319332,9419.0
FAHD2B,FAHD2B (151313),-0.0282224299099397,-0.2263738539227963,0.0107061250045668,-0.2159755394884565,-0.1877531095785167,0.1193599904825489,0.1297663093243189,92,970,0.5433984612617796,Other,-0.0021908036,9419.0
TWNK,TWNK (56652),-0.0122424073905424,-0.042995314252726,0.4527901434186647,-0.3970229496105978,-0.3847805422200553,0.2905497305599011,0.2788055105395611,92,970,0.9355447345905,Other,0.0041156807,9420.0
TRIM10,TRIM10 (10107),-0.0045735253426527,-0.0405880667894149,0.6208942453483406,-0.0796094025778869,-0.0750358772352342,0.1266871487338667,0.0966675715374245,92,970,0.9775194118232629,Other,0.0146323405,9421.0
IL13RA1,IL13RA1 (3597),-0.0171631437263323,-0.1508104087486609,0.0651160223740982,0.0374155253078421,0.0545786690341743,0.1078372375128761,0.1194771308165878,92,970,0.6760677801874694,Other,0.00075715646,9425.0
CD28,CD28 (940),-0.0041799522163237,-0.0502215731660511,0.3914796994449742,0.0395283623903881,0.0437083146067119,0.0840301455986463,0.0824225165843149,92,970,0.9162036910603462,Other,0.015764046,9428.0
FXYD6,FXYD6 (53826),-0.0178408353779155,-0.172018353543598,0.1287609823919012,0.053035371276129,0.0708762066540446,0.1040291695801905,0.1033993142073356,92,970,0.7681152549550236,Other,0.00043558734,9432.0
UNC5A,UNC5A (90249),-0.0085549251901396,-0.0883606254283399,0.2489732059050518,0.0536604355494474,0.062215360739587,0.0976391889433104,0.0959903832417457,92,970,0.8416287744839956,Other,0.007823949,9434.0
KMT5B,KMT5B (51111),-0.0019099035958231,-0.0094830134340728,0.475114323425272,-0.2993895457714131,-0.2974796421755899,0.2067242683104765,0.1959364549656561,92,970,0.9441159383742768,Other,0.023757633,9436.0
