gene,gene_full,effect_size,cohens_d,pvalue,ecdna_pos_mean,ecdna_neg_mean,ecdna_pos_std,ecdna_neg_std,n_pos,n_neg,fdr,category
CHRNA9,CHRNA9 (55584),-0.0076937994868363085,-0.07455424846416303,0.23948622765339073,-0.09826197685350531,-0.090568177366669,0.10720969713162652,0.09902251896184523,92,970,0.8381297636323698,Other
NAV3,NAV3 (89795),-0.0076928717726596554,-0.0889785467516775,0.21754467214594786,-0.04173003698664701,-0.03403716521398736,0.07966770603722413,0.09275176800050114,92,970,0.8271615241801028,Other
KLRC3,KLRC3 (3823),-0.0076906926819684945,-0.09796484805318273,0.18048139737437924,0.12345965016176823,0.13115034284373672,0.06753975651251468,0.08811543820069931,92,970,0.8003060994355127,Other
SLAMF7,SLAMF7 (57823),-0.007687131403904233,-0.07192978167776977,0.41266624813411734,-0.028965226469993662,-0.02127809506608943,0.11534915923140589,0.09765725436079806,92,970,0.9233671831647114,Other
CFAP126,CFAP126 (257177),-0.007685296536942353,-0.07767442001321523,0.10807439359704185,-0.053576736944579186,-0.04589144040763683,0.1044880119559726,0.09306700645271362,92,970,0.7502187447863545,Other
TNFRSF21,TNFRSF21 (27242),-0.007685021848133203,-0.08466334706910683,0.1869084063066851,0.08182873668937643,0.08951375853750963,0.0901043967268257,0.09143380279239076,92,970,0.8030803582645433,Other
ZNF609,ZNF609 (23060),-0.007679115995717705,-0.06671035505468954,0.3803242763748589,-0.005901646269981609,0.0017774697257360952,0.11875269021214993,0.11135090222621646,92,970,0.9106598429922365,Other
ACTR3B,ACTR3B (57180),-0.00767772107681642,-0.06288125054351232,0.14569260707527454,0.03157619291646054,0.03925391399327696,0.12395665823154033,0.12021209804097445,92,970,0.7789513051171184,Other
HDGF,HDGF (3068),-0.007674195685216809,-0.07431182990789188,0.26829679226959813,-0.07206841416263121,-0.0643942184774144,0.10141712148293579,0.10509055900914609,92,970,0.8526190669121079,Other
ZBED3,ZBED3 (84327),-0.007671092550718338,-0.07544875040140349,0.18320518977840067,0.004182137338438512,0.01185322988915685,0.10040497040793754,0.1029251927935915,92,970,0.8015531411570063,Other
DCUN1D5,DCUN1D5 (84259),-0.007668355305228431,-0.06764930167211002,0.28628637985868616,-0.03132942853890301,-0.02366107323367458,0.10984658301756665,0.11675714349182245,92,970,0.8644560878328112,Other
LGI1,LGI1 (9211),-0.0076672744661615555,-0.0609862572466595,0.4676136042865976,-0.1400244445619922,-0.13235717009583065,0.12323048700314325,0.12816380816308304,92,970,0.9416476561225323,Other
FGF11,FGF11 (2256),-0.007663882890294363,-0.0749486279876717,0.37222379718068516,-0.052962344050729096,-0.04529846116043473,0.10063796348329362,0.10384714745352554,92,970,0.9075450763491909,Other
ZDHHC9,ZDHHC9 (51114),-0.0076626583119476024,-0.1015762321009689,0.15584165017280266,0.05698722985119765,0.06464988816314525,0.07632487900120899,0.074539583633384,92,970,0.7914675767519816,Other
CCNH,CCNH (902),-0.0076610705090081055,-0.026835127069113254,0.4639380399051842,-1.0981134221433968,-1.0904523516343887,0.2807181263589695,0.2901768207956462,92,970,0.9394489628106718,Other
CYB5A,CYB5A (1528),-0.007660916516643884,-0.07058718629565439,0.19988198161582,0.07201428153158823,0.07967519804823212,0.10191955690134993,0.11476268662507573,92,970,0.813558821161592,Other
GAP43,GAP43 (2596),-0.007658825912428821,-0.09015136486842294,0.23530971325060474,0.11796250731778342,0.12562133323021224,0.08478410172259092,0.08512592514971627,92,970,0.8377928244314167,Other
ARRDC5,ARRDC5 (645432),-0.007658515637038146,-0.06826808248194677,0.4680378916138338,-0.024562793808281077,-0.01690427817124293,0.11320319679344829,0.11115336130371022,92,970,0.942119543330834,Other
SERPINA4,SERPINA4 (5267),-0.007657907103782571,-0.08451851579333575,0.1765818936399705,-0.03218546531413901,-0.02452755821035644,0.08830645410253955,0.09284913006868792,92,970,0.7973903874345499,Other
SMCO3,SMCO3 (440087),-0.0076544347351425734,-0.0743072829184888,0.20398805322064978,0.09329438727606285,0.10094882201120542,0.10712340313281307,0.09872652603613467,92,970,0.816560434142202,Other
ULBP2,ULBP2 (80328),-0.007651226685096282,-0.05686058318161993,0.17291801328006234,-0.0653299927684149,-0.05767876608331862,0.12657614959179847,0.14209819177406963,92,970,0.7962850263594131,Other
METTL24,METTL24 (728464),-0.007649833984005596,-0.07827468725938767,0.21514580856644688,0.00785610290256606,0.015505936886571656,0.10394261973172847,0.09109600052762319,92,970,0.8265686526020708,Other
NGEF,NGEF (25791),-0.0076474270610698385,-0.11990301234214598,0.07811456870212251,0.008440213780778798,0.016087640841848636,0.06215405051371334,0.06536572744527279,92,970,0.7060246336396396,Other
PJVK,PJVK (494513),-0.007646968089154174,-0.08273823522369873,0.12447648064827493,0.02175434807839606,0.029401316167550234,0.08388829440570097,0.10023476966505264,92,970,0.7634388325935204,Other
JUND,JUND (3727),-0.007641147206746274,-0.0520305537755531,0.2012784337144375,-0.1386710449429591,-0.13102989773621282,0.12983037830461142,0.1621083450953285,92,970,0.8143051700551872,Other
AMMECR1,AMMECR1 (9949),-0.007633169815597619,-0.077884962282325,0.25361977609819886,0.034413264763749896,0.042046434579347515,0.096561804099859,0.09942861900761951,92,970,0.8422240018150569,Other
CDH18,CDH18 (1016),-0.00763226564711398,-0.07077193153998532,0.20318294586907182,0.040506746675595194,0.048139012322709174,0.10084387245511234,0.1144149853593905,92,970,0.8161735873009468,Other
ENO3,ENO3 (2027),-0.007632116189477227,-0.07536820768299073,0.3689991441816954,-0.024156688061284258,-0.01652457187180703,0.0983413317794953,0.10410542311921049,92,970,0.9065515291952604,Other
HMCN1,HMCN1 (83872),-0.007630488108911815,-0.06259145258998763,0.3144859803525592,-0.10503560686936274,-0.09740511876045092,0.11740243448948132,0.12625563381418325,92,970,0.8759533697882566,Other
TIMP2,TIMP2 (7077),-0.007628777948170823,-0.06687488489622109,0.32337650646134053,-0.031488815446680675,-0.023860037498509852,0.10846636934849022,0.11942123615845252,92,970,0.8822062360058646,Other
MICU3,MICU3 (286097),-0.0076252696195535374,-0.08401380053299255,0.3267049184952347,0.05116321119262137,0.05878848081217491,0.08024316002491462,0.10018261170990975,92,970,0.8845123361179107,Other
ACHE,ACHE (43),-0.007620470780793198,-0.04963706467849253,0.2821862010515121,-0.18284484185082328,-0.17522437107003008,0.14856855471850852,0.15832403091213676,92,970,0.8605619023155759,Other
CNGA2,CNGA2 (1260),-0.007618907858713851,-0.08262256187928674,0.2439259301445691,0.06183460432768335,0.0694535121863972,0.0848004563248454,0.09907324143277395,92,970,0.8392485305883067,Other
NGB,NGB (58157),-0.007615467906642013,-0.07136165022615891,0.20157843263575015,-0.0002178292229335226,0.007397638683708491,0.09237713561800763,0.11934530438220313,92,970,0.8147904437379867,Other
UBLCP1,UBLCP1 (134510),-0.007606693767581829,-0.08188728033242426,0.10123701500178339,0.0817908221349812,0.08939751590256304,0.0963618979221019,0.08928787756994656,92,970,0.7416061600203506,Other
GPC4,GPC4 (2239),-0.007604232906853026,-0.08449379506504182,0.2305244028118994,0.07422793545801246,0.08183216836486548,0.08180015636025054,0.09750818143897245,92,970,0.8339444949620449,Other
PLXNA4,PLXNA4 (91584),-0.007601550227009632,-0.06842631433105766,0.3291459908288056,0.03382176020151353,0.04142331042852316,0.10593217420465267,0.11602073752539313,92,970,0.8855534111199543,Other
TMEM117,TMEM117 (84216),-0.0075990132039038955,-0.06604988751128683,0.3201893813259624,-0.010299616982811859,-0.002700603778907963,0.11066399618800456,0.11927405973504808,92,970,0.8798372464226354,Other
AP4S1,AP4S1 (11154),-0.007598375790384776,-0.0644514340514774,0.24059199972306622,-0.11118960094144088,-0.10359122515105611,0.11146850866533471,0.12398512618442468,92,970,0.8383780117059311,Other
LRRC28,LRRC28 (123355),-0.007597276665583186,-0.0682180793363828,0.31133633722279397,-0.05659718802947805,-0.048999911363894866,0.10394606822375874,0.11832435570424758,92,970,0.8735937449436372,Other
SLC30A1,SLC30A1 (7779),-0.007593037140893676,-0.05693477613193218,0.36324477157625135,0.05310535670691713,0.060698393847810804,0.13218199016908105,0.1345351954565426,92,970,0.9032213988203897,Other
B3GALT1,B3GALT1 (8708),-0.00759155232621752,-0.07806588868546759,0.15970009633983456,-0.003443571415153488,0.004147980911064031,0.09966544461605656,0.09476367183790153,92,970,0.7916794044052138,Other
JAKMIP1,JAKMIP1 (152789),-0.007580529619848564,-0.08117906798270727,0.3361233649488083,0.06985599494321083,0.0774365245630594,0.09611162396942022,0.09056674074504381,92,970,0.8907320207184256,Other
TCEAL2,TCEAL2 (140597),-0.007578976711936795,-0.0730698040313463,0.16858579159064435,0.052215551244301064,0.05979452795623786,0.10467370952383764,0.10276231931332289,92,970,0.7962850263594131,Other
CTBS,CTBS (1486),-0.007578644250526373,-0.07581787823244569,0.30110301615149093,-0.06430921553500948,-0.05673057128448311,0.10504877534836538,0.09459478512849623,92,970,0.8674634317347638,Other
NME4,NME4 (4833),-0.007575778944403777,-0.062109407841919935,0.19710661572321841,-0.013053469009970004,-0.005477690065566226,0.12217121682163538,0.12177794848329511,92,970,0.8123026597915776,Other
ZBTB39,ZBTB39 (9880),-0.007573409605285908,-0.05348626378174011,0.1591820556363273,-0.25202084031309924,-0.24444743070781333,0.13927433106240292,0.14387905553782546,92,970,0.7916794044052138,Other
SRMS,SRMS (6725),-0.007571535525726085,-0.069349607317207,0.28254684185677215,0.016165685588873983,0.02373722111460007,0.10856597282329973,0.1097890272410205,92,970,0.8608251575657225,Other
NIBAN1,NIBAN1 (116496),-0.007571443846460552,-0.06512581421043467,0.43775185744401024,-0.08480236561549258,-0.07723092176903203,0.12641473954298343,0.10512608580557908,92,970,0.9317174595085744,Other
TCEAL5,TCEAL5 (340543),-0.0075704243299264205,-0.07738626200928886,0.2281522955580244,-0.0024738614253033663,0.005096562904623054,0.09522998434047839,0.1003557869501172,92,970,0.8322653634265323,Other
PPP1R3D,PPP1R3D (5509),-0.007569608565268213,-0.05711404026575303,0.3635117451487151,0.06800847236132529,0.0755780809265935,0.1334909782774518,0.1315720490892637,92,970,0.9033163488517824,Other
TCN1,TCN1 (6947),-0.007567901832549906,-0.06499322576434254,0.40244981895376875,-0.0860745450047453,-0.0785066431721954,0.11758669911881536,0.11528471206370536,92,970,0.9196880377065325,Other
SHROOM2,SHROOM2 (357),-0.0075676817133114235,-0.06493622436813339,0.35951416957514837,0.04409440846547981,0.05166209017879123,0.11283927338569769,0.12012719502573216,92,970,0.9012641197349992,Other
DCAF17,DCAF17 (80067),-0.007566499909139629,-0.07847422056331674,0.24582616500301385,-0.03709037417285385,-0.029523874263714223,0.09208246983158858,0.10057100991332725,92,970,0.8409221045424065,Other
SLURP1,SLURP1 (57152),-0.007556978002945858,-0.08032602777730871,0.24270060256251652,0.05920945166491512,0.06676642966786098,0.08835449330625776,0.09947428160024958,92,970,0.8392485305883067,Other
CCDC85A,CCDC85A (114800),-0.0075539918345252114,-0.07447516229941095,0.12913506896715665,0.006047483325246432,0.013601475159771644,0.09328246596536001,0.10896945106595969,92,970,0.7681152549550236,Other
DIO2,DIO2 (1734),-0.00755371459457857,-0.0680389388773026,0.20936972300545875,0.02400892948796155,0.03156264408254012,0.11129238106190904,0.11074788020197239,92,970,0.8213373287512411,Other
PSME1,PSME1 (5720),-0.007551655848469285,-0.06055539755024286,0.22323705961894758,-0.1423262049059658,-0.1347745490574965,0.10950502280978469,0.13824654268327743,92,970,0.8287423219886508,Other
UGT8,UGT8 (7368),-0.007548151682379557,-0.08492901330130959,0.11572279226826998,0.015539253949442668,0.023087405631822225,0.08455539848143172,0.09299609805749295,92,970,0.7527317693735608,Other
SLC18A3,SLC18A3 (6572),-0.007541645449670689,-0.0676269870957189,0.3158761306682255,-0.10023658825742417,-0.09269494280775348,0.11018865476611081,0.11283224278478413,92,970,0.8770982878255916,Other
ZMAT4,ZMAT4 (79698),-0.007534202135473812,-0.09205757315773774,0.1995835016994077,-0.0014716622561846708,0.006062539879289141,0.08625582633648396,0.07717675582247269,92,970,0.813558821161592,Other
CFHR5,CFHR5 (81494),-0.007532957641509866,-0.05900112529382005,0.28278739210117365,0.03676715360276608,0.04430011124427594,0.126520209675884,0.1288190681430813,92,970,0.8608910438412322,Other
ATG2A,ATG2A (23130),-0.007523692206584109,-0.054703233642491474,0.1890176881095471,-0.18347933242699072,-0.1759556402204066,0.11946832071956255,0.15349236850096173,92,970,0.8059134592215824,Other
ADAMTS3,ADAMTS3 (9508),-0.007518769053414948,-0.06855270079070318,0.23345437159364996,-0.12078032280751409,-0.11326155375409915,0.10274053368325785,0.11620328773930785,92,970,0.8363052437241323,Other
DIRAS2,DIRAS2 (54769),-0.007517353016721448,-0.07175458659928788,0.33677232994689343,0.08701184140508297,0.09452919442180442,0.0885450204574627,0.1187901296780022,92,970,0.8907914611249156,Other
RNF212,RNF212 (285498),-0.007516621427177279,-0.06597210418164079,0.16804921218304392,-0.021237089298982416,-0.013720467871805137,0.10907365276737421,0.11859985934624737,92,970,0.7962850263594131,Other
RAP2C,RAP2C (57826),-0.0075133550214788875,-0.06660059900984032,0.3655161521331223,0.08359340872226098,0.09110676374373987,0.10441567939827118,0.12062552156957186,92,970,0.9045087365864066,Other
SMYD1,SMYD1 (150572),-0.007508878065624608,-0.07024350163339876,0.24403748884063808,0.0019790302021028584,0.009487908267727467,0.10067671414741024,0.11277629350692661,92,970,0.8392485305883067,Other
MOCS1,MOCS1 (4337),-0.007505847896812329,-0.052295657122693254,0.4609715453198019,-0.10131007379495971,-0.09380422589814738,0.14867537145957185,0.13818731297242498,92,970,0.9380279685136981,Other
ZNF814,ZNF814 (730051),-0.00750544629301441,-0.05433601365079078,0.34315766247013435,0.0600810271467296,0.06758647343974401,0.14218504117991956,0.13395274272909669,92,970,0.89336674867113,Other
SLC6A14,SLC6A14 (11254),-0.007501650816474591,-0.08434760855175188,0.05986979225018065,0.027371121911723705,0.0348727727281983,0.07896042046588941,0.09790274844941482,92,970,0.668674362078901,Other
RASSF4,RASSF4 (83937),-0.007501258294659197,-0.07204124371706425,0.16626856181312094,-0.12404845601566172,-0.11654719772100253,0.09937377779298551,0.10866772385547321,92,970,0.7956793709312642,Other
LHPP,LHPP (64077),-0.007500504487150769,-0.09562636659284239,0.2190123769366073,0.05328989518168805,0.06079039966883882,0.07322849233150493,0.08331777598682634,92,970,0.827694838045347,Other
RAI14,RAI14 (26064),-0.007493225849202457,-0.07455610120892842,0.4402759864242383,0.005407648943174122,0.012900874792376579,0.10547334889091094,0.09527693027968476,92,970,0.932838042974163,Other
EIF4EBP2,EIF4EBP2 (1979),-0.007492078592746976,-0.06871909814265624,0.22955233308903167,-0.20971503587073,-0.20222295727798303,0.10305176469055241,0.11468697072341978,92,970,0.8329265840754406,Other
ADCK2,ADCK2 (90956),-0.0074913392053524985,-0.06547052910534124,0.22334326762986728,-0.11520488043882532,-0.10771354123347282,0.11575609541749175,0.11307433909524148,92,970,0.8287423219886508,Other
HSF4,HSF4 (3299),-0.007489222894209141,-0.07078696717958734,0.2305244028118994,-0.15209519690385784,-0.1446059740096487,0.10735232280471212,0.104223462860452,92,970,0.8339444949620449,Other
JADE1,JADE1 (79960),-0.0074872183278024106,-0.07280193408269064,0.2796679387891727,0.02442081813589483,0.03190803646369724,0.09483671126889902,0.11027075990738482,92,970,0.8585627686102417,Other
PACS2,PACS2 (23241),-0.007486278910922323,-0.058337352390235846,0.3180296707119592,-0.10403358570024103,-0.09654730678931871,0.13109018724600735,0.1255037440167954,92,970,0.8788891079304192,Other
CRYGS,CRYGS (1427),-0.0074797308980813874,-0.07108980709655534,0.26900061822430077,-0.03552115852376823,-0.02804142762568684,0.10704933409669865,0.10334859573546608,92,970,0.853396119779965,Other
MOXD1,MOXD1 (26002),-0.007474992069821808,-0.07299038337662646,0.38140840513961594,0.04518294989653818,0.052657941966359985,0.10724712129702903,0.09733413807505092,92,970,0.9110044129675757,Other
ISG20L2,ISG20L2 (81875),-0.007474802100307043,-0.034095943848542476,0.33314443823430506,-1.0390593106703916,-1.0315845085700845,0.2065487497334547,0.231213907210917,92,970,0.8890473823399581,Other
TRIB3,TRIB3 (57761),-0.0074727890737195934,-0.08209184019591242,0.17511048984780825,0.06541840357466798,0.07289119264838757,0.09240851841871839,0.08962951190815084,92,970,0.7967203090681958,Other
C1QL2,C1QL2 (165257),-0.0074706027228619715,-0.07214592423727062,0.20308244098990147,-0.05273519843477765,-0.04526459571191568,0.0955231444884891,0.11099511415961597,92,970,0.8161735873009468,Other
MEP1A,MEP1A (4224),-0.007469511017206009,-0.060437257811791364,0.059321917382045314,0.006498003569973,0.013967514587179009,0.13438712140249787,0.11175711626864827,92,970,0.668674362078901,Other
PCDH12,PCDH12 (51294),-0.0074688752482641695,-0.09147529490459817,0.15677910220404595,0.023055632368606464,0.030524507616870634,0.07697407846602512,0.08607056060512924,92,970,0.7914675767519816,Other
P3H2,P3H2 (55214),-0.007467194710683106,-0.08236980539076563,0.1841503423746524,0.035241220420539836,0.04270841513122294,0.09083521628462753,0.09047345164453446,92,970,0.8015531411570063,Other
LGI3,LGI3 (203190),-0.007464793265364326,-0.08596069647677128,0.29090213470021586,0.00588657832760557,0.013351371592969896,0.07913685100828177,0.09391269440606426,92,970,0.8651071497804742,Other
CD5L,CD5L (922),-0.007461392603540007,-0.06700925783659177,0.41114366063894453,-0.09925481551980743,-0.09179342291626742,0.11384446134827267,0.1087956662569092,92,970,0.9221615034846259,Other
SLC36A1,SLC36A1 (206358),-0.007457445605735663,-0.06314166359169068,0.6112497679029619,-0.045646591885218545,-0.03818914627948288,0.13208117825132726,0.10223936772090135,92,970,0.9771150576305545,Other
RPL10L,RPL10L (140801),-0.007453792654172755,-0.06525326005768026,0.04603103024749304,0.021427046423375836,0.02888083907754859,0.1248168460397353,0.102553058735367,92,970,0.636059297657424,Other
ATXN7L2,ATXN7L2 (127002),-0.007441657697186105,-0.052949018209136056,0.25259591022561756,-0.12209194865733206,-0.11465029096014595,0.14664094468423217,0.13416992362515734,92,970,0.8422240018150569,Other
STK38,STK38 (11329),-0.007441236111574077,-0.07780313288643544,0.16100001888792537,-0.02431441329769911,-0.01687317718612503,0.08756354501188449,0.10308906447872834,92,970,0.7916794044052138,Other
ARHGEF15,ARHGEF15 (22899),-0.007440588971769049,-0.08479054798854999,0.366720565611368,-0.029582693589506937,-0.022142104617737888,0.08710077801526295,0.0883995673906295,92,970,0.9049023090082294,Other
ISG20,ISG20 (3669),-0.00743798712274636,-0.0733645248055284,0.3837152610746607,-0.016648253304226368,-0.009210266181480008,0.10008510029653915,0.10266641772448934,92,970,0.9114020756037089,Other
TRIM29,TRIM29 (23650),-0.007431098515542876,-0.06975926917790094,0.1806684255873443,-0.002079453348874267,0.00535164516666861,0.10759315790526243,0.10544580121859018,92,970,0.8003060994355127,Other
NDUFA2,NDUFA2 (4695),-0.0074298568879984095,-0.029476960388156087,0.5053207477195307,-0.4507324513895114,-0.443302594501513,0.2582128716563475,0.24574576927230002,92,970,0.9546699940853567,Other
GLP2R,GLP2R (9340),-0.007429675341969658,-0.0815618874516544,0.2917561842438475,0.0034123164629770507,0.010841991804946709,0.08843038698491162,0.09367897197872686,92,970,0.8651071497804742,Other
BLTP3A,BLTP3A (54887),-0.007421119459240677,-0.06668627643956986,0.2501023227576251,-0.15405297619677624,-0.14663185673753557,0.1051460737957261,0.11710075287052424,92,970,0.8422240018150569,Other
PIP4K2A,PIP4K2A (5305),-0.00741879339156129,-0.06942833909689132,0.3557969092359178,0.017644771380904475,0.025063564772465765,0.1026281669508942,0.1109216620525359,92,970,0.9006665502416069,Other
BMT2,BMT2 (154743),-0.007418686521049191,-0.06308293852228104,0.2826671046816682,0.06169656721062867,0.06911525373167786,0.11138830777808674,0.12350366915029393,92,970,0.8608251575657225,Other
HSD17B4,HSD17B4 (3295),-0.007418075865009477,-0.05087261844928425,0.09099671038968188,-0.19648807582346772,-0.18906999995845825,0.13371683971363446,0.15698665495341446,92,970,0.7196545836578155,Other
CACNA1B,CACNA1B (774),-0.007417643246797695,-0.0727209301406245,0.36886498172489446,-0.061924928064364344,-0.05450728481756665,0.0997661254039564,0.10418890655351293,92,970,0.9065515291952604,Other
EDNRA,EDNRA (1909),-0.007416750131546732,-0.0680751924136641,0.1682279497380283,0.08404622429934583,0.09146297443089256,0.10803864518238072,0.10985256824581,92,970,0.7962850263594131,Other
RNASEL,RNASEL (6041),-0.0074157192984152884,-0.08826310115554459,0.37897043722264667,-0.022401148119508087,-0.014985428821092798,0.08684390461943418,0.08109438548180928,92,970,0.9097896892499109,Other
TMEM61,TMEM61 (199964),-0.00741510059172068,-0.06297964335800212,0.25168763846775,-0.15503545285979803,-0.14762035226807735,0.11735738035079807,0.11811749894250237,92,970,0.8422240018150569,Other
OSTN,OSTN (344901),-0.007413454774005998,-0.08259919146384512,0.3845304352217653,0.09126642434605108,0.09867987912005707,0.09334837563220506,0.08600567741479703,92,970,0.9119730514914349,Other
COX5A,COX5A (9377),-0.007412953897293684,-0.03765464599215059,0.5084418732421098,-0.5109107643943007,-0.503497810497007,0.1921686237473761,0.20145565892263584,92,970,0.9549974186068168,Other
ZNF224,ZNF224 (7767),-0.007412413672491701,-0.0705594647684344,0.39626907221206653,-0.03821714373019127,-0.03080473005769957,0.10292020943123735,0.10714140442269326,92,970,0.9185956047946796,Other
EDDM3B,EDDM3B (64184),-0.007411384245840522,-0.06716237064652818,0.3203166139786527,-0.07047457708380653,-0.063063192837966,0.10701442856398441,0.1135881440660383,92,970,0.8798372464226354,Other
SNURF,SNURF (8926),-0.00741075414823595,-0.07536319586407583,0.2453783372556761,-0.01561947512625277,-0.00820872097801682,0.10042071074087246,0.09620175636339866,92,970,0.8407122340249931,Other
CCNF,CCNF (899),-0.007407736329562223,-0.029877629854935497,0.3385920140928056,-0.1032588258521851,-0.09585108952262288,0.2688122187682324,0.22513193512403915,92,970,0.8911848019848796,Other
CCDC62,CCDC62 (84660),-0.007406943448756531,-0.06486013125079088,0.236624251647231,-0.1333701023939347,-0.12596315894517818,0.1131652191430631,0.11522293530181914,92,970,0.8381297636323698,Other
PLB1,PLB1 (151056),-0.007406820044065232,-0.0677156468104208,0.34172023688818687,-0.06221529745578581,-0.054808477411720576,0.10555793385818972,0.11307530705760636,92,970,0.8926872166456407,Other
RBM12,RBM12 (10137),-0.0074056965508254025,-0.03233306706142833,0.2687659066325415,-0.2715890304654577,-0.2641833339146323,0.2260934834517553,0.23195708270206292,92,970,0.8533329758882567,Other
SNX6,SNX6 (58533),-0.007402807872427863,-0.04387436336552874,0.32006216981210456,-0.11991111122011737,-0.1125083033476895,0.1606583539818452,0.17642781464218812,92,970,0.8798372464226354,Other
FAM219B,FAM219B (57184),-0.007402230632355902,-0.09628574760315989,0.15071024738935856,-0.009965381465380098,-0.0025631508330241958,0.07861161048097802,0.07510385071728554,92,970,0.7863155369770554,Other
HLA-DQA2,HLA-DQA2 (3118),-0.007398604297161841,-0.07990671523460315,0.1307144571266579,-0.010116023035123746,-0.002717418737961905,0.08841239365775189,0.09658808079920134,92,970,0.7696520432376455,Other
FMN2,FMN2 (56776),-0.00739216600588322,-0.10314739331679276,0.13537772940380383,0.023549595693964392,0.030941761699847612,0.06940590827944973,0.07385705566518613,92,970,0.7744018997424263,Other
F10,F10 (2159),-0.007390859381958145,-0.07235290667225804,0.19799614402588617,0.0675068574819818,0.07489771686393995,0.09927826376663319,0.10494344963478024,92,970,0.8129694783770608,Other
ST6GALNAC1,ST6GALNAC1 (55808),-0.0073855097118907115,-0.06849603911797698,0.23772277928147978,-0.11155263178717438,-0.10416712207528367,0.11122186422283074,0.10431529836099779,92,970,0.8381297636323698,Other
MRPS2,MRPS2 (51116),-0.007382384824859978,-0.034189295123480665,0.44547199132084525,-0.39627273518212763,-0.38889035035726766,0.2109794340803293,0.22076330674895478,92,970,0.9341282337576647,Other
CDRT15L2,CDRT15L2 (256223),-0.0073816308155242386,-0.05603401518383458,0.30670015515141014,-0.05000302334348728,-0.04262139252796304,0.1339866075010771,0.1294438634237735,92,970,0.8699557626942243,Other
DDX52,DDX52 (11056),-0.007379026323783622,-0.03333653265403263,0.4237777747084452,-0.8504419240347695,-0.8430628977109859,0.20968969236418022,0.2324252025185147,92,970,0.9284701860389775,Other
ACSM5,ACSM5 (54988),-0.0073760649228506794,-0.07581029641269629,0.12861155847642158,-0.006489410028231895,0.0008866548946187839,0.07676224203636128,0.11419595686118106,92,970,0.7681152549550236,Other
RP1L1,RP1L1 (94137),-0.007375194622187171,-0.07917735997381523,0.2944479172340112,0.031677900319296896,0.03905309494148407,0.09278859343617825,0.09350556956432124,92,970,0.8671083875746762,Other
STRBP,STRBP (55342),-0.007375024759587671,-0.07481930643679151,0.2616569839488341,-0.05346360057816834,-0.04608857581858067,0.09617438096830036,0.10091100036039032,92,970,0.8486711282027507,Other
GSKIP,GSKIP (51527),-0.007372658194635229,-0.08700846360387965,0.2679452270045946,0.11532314596153392,0.12269580415616915,0.08358144069573209,0.08587297456524205,92,970,0.8524017803782197,Other
TPPP3,TPPP3 (51673),-0.007369977699977513,-0.07097241663264604,0.35619453929820954,-0.05136809764941818,-0.04399811994944067,0.10684362334741442,0.10075273346837463,92,970,0.9006665502416069,Other
MAGEC3,MAGEC3 (139081),-0.0073680014913355685,-0.09297419153570909,0.2864074003410464,0.07994993394142984,0.0873179354327654,0.08484706935122086,0.07322162968139553,92,970,0.864505610840796,Other
BCO1,BCO1 (53630),-0.007359467702899657,-0.07524268001719199,0.19220897517983238,-0.06433778922242467,-0.05697832151952501,0.09078513971762926,0.1043626020097213,92,970,0.8102954695201966,Other
SFRP2,SFRP2 (6423),-0.0073579834593671956,-0.07606975571635785,0.29359021387454254,-0.05530419873981561,-0.047946215280448415,0.0896429372636337,0.1033261268279066,92,970,0.866863475342986,Other
TRMT2B,TRMT2B (79979),-0.00734418744241374,-0.06859584821676835,0.10487348296801219,0.03471904750085397,0.04206323494326771,0.1062814358782881,0.10784208815539875,92,970,0.748512906520501,Other
DEFB132,DEFB132 (400830),-0.007341519606926604,-0.0819838222493687,0.20469407899814723,0.052418239059278574,0.05975975866620518,0.08439559552757256,0.09442040642816851,92,970,0.816950779957618,Other
ZNF552,ZNF552 (79818),-0.007339820690294846,-0.07236057242767512,0.2975205441891337,0.03889629696440315,0.046236117654698,0.10054320546387809,0.10231699517116861,92,970,0.8674617537141581,Other
FAM174A,FAM174A (345757),-0.007339494994066291,-0.07465676537817223,0.29457054064466737,-0.0024935941128894344,0.0048459008811768565,0.09947751971217576,0.09712813247028222,92,970,0.8671083875746762,Other
ADGRB2,ADGRB2 (576),-0.007338055010778749,-0.06827325750069108,0.26642446316529,-0.11561590260022556,-0.10827784758944681,0.10605605436173067,0.10888663534343393,92,970,0.8511927672174382,Other
KRTAP5-6,KRTAP5-6 (440023),-0.007336001605496079,-0.07082673826096805,0.20368591545714465,0.19252525455887365,0.19986125616436973,0.10216796297681352,0.10496658204624855,92,970,0.816560434142202,Other
ANAPC1,ANAPC1 (64682),-0.007332015193168173,-0.022690817074229902,0.25670440415051465,-1.618738116583441,-1.6114061013902727,0.3117153680499377,0.3341490979025237,92,970,0.844694940731322,Other
FNDC10,FNDC10 (643988),-0.007331334135577849,-0.04112418147902385,0.2001807298255454,-0.14347607819392777,-0.13614474405834992,0.17523689374697013,0.18125839828086396,92,970,0.8140154421354251,Other
SMIM7,SMIM7 (79086),-0.00732955492444981,-0.05246692265844622,0.1555016766903376,-0.2815087128670536,-0.2741791579426038,0.14547065564095057,0.13367751640561623,92,970,0.7914466194598968,Other
TLL2,TLL2 (7093),-0.007328886637226349,-0.09394641952615665,0.07494502185485598,-0.0011835990903999597,0.006145287546826389,0.07807828972679762,0.07794434473728429,92,970,0.7037412600446379,Other
